,time (us),gyro,sim ACC,mag,alt (m),temp,time (s),Senor Acc (m/s^2),Sensor Acc (gs),,R1,R2,,realALT,,,,,,,,,,,,,
,13713750,0,2087,0,0.427,25.5,13.71375,9.8112072,1.000123058,,39.11959185,0.426651607,,0,,,,,,,,,,,,,
,13780000,0,2055,0,-0.962,25.5,13.78,9.8112072,1.000123058,,7.0602558,-0.961773032,,0,,,,,,,,,,,,,
,13846250,0,2047,0,-1.189,25.5,13.84625,9.8112072,1.000123058,,-1.205092213,-1.189314436,,0,,,,,,,,,,,,,
,13912500,0,2020,0,1.178,25.5,13.9125,9.8112072,1.000123058,,-28.24508563,1.178470659,,0,,,,,,,,,,,,,
,13978750,0,2052,0,-0.994,25.5,13.97875,9.8112072,1.000123058,,4.633653501,-0.993534969,,0,,,,,,,,,,,,,
,14045000,0,2039,0,0.99,25.5,14.045,9.8112072,1.000123058,,-9.074038108,0.989909637,,0,,,,,,,,,,,,,
,14111250,0,2053,0,-0.456,25.5,14.11125,9.8112072,1.000123058,,5.143527798,-0.455659594,,0,,,,,,,,,,,,,
,14177500,0,2042,0,-0.613,25.5,14.1775,9.8112072,1.000123058,,-6.035954177,-0.613066327,,0,,,,,,,,,,,,,
,14243750,0,2060,0,-2.858,25.5,14.24375,9.8112072,1.000123058,,11.77563905,-2.857743681,,0,,,,,,,,,,,,,
,14310000,0,2059,0,-0.11,25.5,14.31,9.8112072,1.000123058,,11.20419817,-0.109567162,,0,,,,,,,,,,,,,
,14376250,0,2063,0,0.623,25.5,14.37625,9.8112072,1.000123058,,15.67349667,0.623268109,,0,,,,,,,,,,,,,
,14442500,0,2043,0,-3.112,25.5,14.4425,9.8112072,1.000123058,,-4.965961053,-3.111947327,,0,,,,,,,,,,,,,
,14508750,0,2027,0,-1.373,25.5,14.50875,9.8112072,1.000123058,,-20.75789025,-1.372924923,,0,,,,,,,,,,,,,
,14575000,0,2076,0,2.122,25.5,14.575,9.8112072,1.000123058,,27.822786,2.12168532,,0,,,,,,,,,,,,,
,14641250,0,2031,0,2.659,25.5,14.64125,9.8112072,1.000123058,,-16.7436552,2.658672857,,0,,,,,,,,,,,,,
,14707500,0,2045,0,0.873,25.5,14.7075,9.8112072,1.000123058,,-2.749952808,0.873297621,,0,,,,,,,,,,,,,
,14773750,0,2064,0,-0.457,25.5,14.77375,9.8112072,1.000123058,,16.18733601,-0.456985586,,0,,,,,,,,,,,,,
,14840000,0,2058,0,1.704,25.5,14.84,9.8112072,1.000123058,,10.70830444,1.704447973,,0,,,,,,,,,,,,,
,14906250,0,2049,0,-2.902,25.5,14.90625,9.8112072,1.000123058,,1.719314516,-2.902214972,,0,,,,,,,,,,,,,
,14972500,0,2037,0,-1.638,25.5,14.9725,9.8112072,1.000123058,,-10.3451906,-1.637793142,,0,,,,,,,,,,,,,
,15038750,0,2036,0,0.861,25.5,15.03875,9.8112072,1.000123058,,-12.15730715,0.861015654,,0,,,,,,,,,,,,,
,15105000,0,2073,0,0.823,25.5,15.105,9.8112072,1.000123058,,24.87098348,0.822698714,,0,,,,,,,,,,,,,
,15171250,0,2044,0,-1.104,25.5,15.17125,9.8112072,1.000123058,,-3.369431256,-1.104285754,,0,,,,,,,,,,,,,
,15237500,0,2047,0,-0.536,25.5,15.2375,9.8112072,1.000123058,,-0.691879876,-0.536384428,,0,,,,,,,,,,,,,
,15303750,0,2064,0,-4.079,25.5,15.30375,9.8112072,1.000123058,,16.37044523,-4.079370709,,0,,,,,,,,,,,,,
,15370000,0,2055,0,-0.341,25.5,15.37,9.8112072,1.000123058,,6.753425935,-0.341377654,,0,,,,,,,,,,,,,
,15436250,0,2053,0,0.882,25.5,15.43625,9.8112072,1.000123058,,5.478115669,0.88151291,,0,,,,,,,,,,,,,
,15502500,0,2052,0,1.564,25.5,15.5025,9.8112072,1.000123058,,4.597638343,1.564411882,,0,,,,,,,,,,,,,
,15568750,0,2051,0,0.175,25.5,15.56875,9.8112072,1.000123058,,3.08207048,0.175051781,,0,,,,,,,,,,,,,
,15635000,0,2036,0,-2.94,25.5,15.635,9.8112072,1.000123058,,-11.67166186,-2.940498072,,0,,,,,,,,,,,,,
,15701250,0,2029,0,-3.222,25.5,15.70125,9.8112072,1.000123058,,-18.73996982,-3.221586404,,0,,,,,,,,,,,,,
,15767500,0,2036,0,1.75,25.5,15.7675,9.8112072,1.000123058,,-11.51551235,1.749573471,,0,,,,,,,,,,,,,
,15833750,0,2033,0,0.312,25.5,15.83375,9.8112072,1.000123058,,-15.16824114,0.311560708,,0,,,,,,,,,,,,,
,15900000,0,2028,0,0.347,25.5,15.9,9.8112072,1.000123058,,-20.2015141,0.34742898,,0,,,,,,,,,,,,,
,15966250,0,2065,0,1.128,25.5,15.96625,9.8112072,1.000123058,,17.38879149,1.128017421,,0,,,,,,,,,,,,,
,16032500,0,2062,0,1.299,25.5,16.0325,9.8112072,1.000123058,,14.17627583,1.299254773,,0,,,,,,,,,,,,,
,16098750,0,2051,0,-4.016,25.5,16.09875,9.8112072,1.000123058,,3.634032666,-4.016102801,,0,,,,,,,,,,,,,
,16165000,0,2049,0,-0.801,25.5,16.165,9.8112072,1.000123058,,0.806035296,-0.800869695,,0,,,,,,,,,,,,,
,16231250,0,2027,0,-2.39,25.5,16.23125,9.8112072,1.000123058,,-20.52586132,-2.389805747,,0,,,,,,,,,,,,,
,16297500,0,2052,0,-2.209,25.5,16.2975,9.8112072,1.000123058,,4.610297816,-2.209280023,,0,,,,,,,,,,,,,
,16363750,0,2079,0,0.569,25.5,16.36375,9.8112072,1.000123058,,31.22102055,0.569170626,,0,,,,,,,,,,,,,
,16430000,0,2041,0,-0.795,25.5,16.43,9.8112072,1.000123058,,-6.602277247,-0.795439072,,0,,,,,,,,,,,,,
,16496250,0,2037,0,4.08,25.5,16.49625,9.8112072,1.000123058,,-10.40895353,4.079841061,,0,,,,,,,,,,,,,
,16562500,0,2069,0,0.797,25.5,16.5625,9.8112072,1.000123058,,21.12086463,0.797240336,,0,,,,,,,,,,,,,
,16628750,0,2040,0,2.221,25.5,16.62875,9.8112072,1.000123058,,-7.329452459,2.221473794,,0,,,,,,,,,,,,,
,16695000,0,2041,0,-4.191,25.5,16.695,9.8112072,1.000123058,,-6.258814983,-4.191256182,,0,,,,,,,,,,,,,
,16761250,0,2071,0,-2.32,25.5,16.76125,9.8112072,1.000123058,,23.41946326,-2.320182923,,0,,,,,,,,,,,,,
,16827500,0,2016,0,-2.256,25.5,16.8275,9.8112072,1.000123058,,-31.53170165,-2.255729992,,0,,,,,,,,,,,,,
,16893750,0,2032,0,-0.514,25.5,16.89375,9.8112072,1.000123058,,-16.01232983,-0.514452007,,0,,,,,,,,,,,,,
,16960000,0,2026,0,0.701,25.5,16.96,9.8112072,1.000123058,,-21.7511049,0.701072096,,0,,,,,,,,,,,,,
,17026250,0,2040,0,-1.715,25.5,17.02625,9.8112072,1.000123058,,-7.951273542,-1.71459718,,0,,,,,,,,,,,,,
,17092500,0,2047,0,0.059,25.5,17.0925,9.8112072,1.000123058,,-0.573149153,0.058809358,,0,,,,,,,,,,,,,
,17158750,0,2025,0,-0.231,25.5,17.15875,9.8112072,1.000123058,,-22.68042818,-0.230852721,,0,,,,,,,,,,,,,
,17225000,0,2024,0,-3.256,25.5,17.225,9.8112072,1.000123058,,-23.81710525,-3.255661346,,0,,,,,,,,,,,,,
,17291250,0,2045,0,0.531,25.5,17.29125,9.8112072,1.000123058,,-2.361380183,0.531319671,,0,,,,,,,,,,,,,
,17357500,0,2037,0,-1.18,25.5,17.3575,9.8112072,1.000123058,,-10.75241584,-1.18023893,,0,,,,,,,,,,,,,
,17423750,0,2046,0,3.786,25.5,17.42375,9.8112072,1.000123058,,-1.46645419,3.786389849,,0,,,,,,,,,,,,,
,17490000,0,2037,0,-2.619,25.5,17.49,9.8112072,1.000123058,,-10.36183714,-2.618734926,,0,,,,,,,,,,,,,
,17556250,0,2037,0,-1.877,25.5,17.55625,9.8112072,1.000123058,,-11.06729844,-1.877467846,,0,,,,,,,,,,,,,
,17622500,0,2051,0,-1.483,25.5,17.6225,9.8112072,1.000123058,,3.655931468,-1.482721073,,0,,,,,,,,,,,,,
,17688750,0,2046,0,1.268,25.5,17.68875,9.8112072,1.000123058,,-2.015293556,1.267966331,,0,,,,,,,,,,,,,
,17755000,0,2038,0,0.368,25.5,17.755,9.8112072,1.000123058,,-9.790590209,0.367521511,,0,,,,,,,,,,,,,
,17821250,0,2044,0,-0.356,25.5,17.82125,9.8112072,1.000123058,,-3.403418185,-0.355872988,,0,,,,,,,,,,,,,
,17887500,0,2044,0,1.957,25.5,17.8875,9.8112072,1.000123058,,-3.388102833,1.956981828,,0,,,,,,,,,,,,,
,17953750,0,2048,0,2.66,25.5,17.95375,9.8112072,1.000123058,,0.625304063,2.660073099,,0,,,,,,,,,,,,,
,18020000,0,2049,0,-0.413,25.5,18.02,9.8112072,1.000123058,,0.833407691,-0.413094419,,0,,,,,,,,,,,,,
,18086250,0,2035,0,0.696,25.5,18.08625,9.8112072,1.000123058,,-12.34198059,0.696341333,,0,,,,,,,,,,,,,
,18152500,0,2036,0,-1.091,25.5,18.1525,9.8112072,1.000123058,,-11.84172786,-1.091381521,,0,,,,,,,,,,,,,
,18218750,0,2045,0,2.334,25.5,18.21875,9.8112072,1.000123058,,-2.544471206,2.334399939,,0,,,,,,,,,,,,,
,18285000,0,2077,0,0.043,25.5,18.285,9.8112072,1.000123058,,29.36559733,0.042684652,,0,,,,,,,,,,,,,
,18351250,0,2039,0,1.147,25.5,18.35125,9.8112072,1.000123058,,-8.368283148,1.147126835,,0,,,,,,,,,,,,,
,18417500,0,2052,0,1.294,25.5,18.4175,9.8112072,1.000123058,,4.511258028,1.293883014,,0,,,,,,,,,,,,,
,18483750,0,2017,0,-1.748,25.5,18.48375,9.8112072,1.000123058,,-30.45936091,-1.748484737,,0,,,,,,,,,,,,,
,18550000,0,2069,0,1.153,25.5,18.55,9.8112072,1.000123058,,21.4135221,1.153186903,,0,,,,,,,,,,,,,
,18616250,0,2068,0,1.315,25.5,18.61625,9.8112072,1.000123058,,20.62037356,1.314500549,,0,,,,,,,,,,,,,
,18682500,0,2069,0,1.015,25.5,18.6825,9.8112072,1.000123058,,20.89126151,1.014686403,,0,,,,,,,,,,,,,
,18748750,0,2033,0,-1.804,25.5,18.74875,9.8112072,1.000123058,,-14.87420534,-1.80437064,,0,,,,,,,,,,,,,
,18815000,0,2078,0,-1.356,25.5,18.815,9.8112072,1.000123058,,30.41616989,-1.356274257,,0,,,,,,,,,,,,,
,18881250,0,2056,0,-0.269,25.5,18.88125,9.8112072,1.000123058,,7.85186944,-0.268838806,,0,,,,,,,,,,,,,
,18947500,0,2045,0,0.291,25.5,18.9475,9.8112072,1.000123058,,-3.059630977,0.291333464,,0,,,,,,,,,,,,,
,19013750,0,2018,0,0.439,25.5,19.01375,9.8112072,1.000123058,,-29.5724539,0.439186727,,0,,,,,,,,,,,,,
,19080000,0,2066,0,-1.032,25.5,19.08,9.8112072,1.000123058,,18.72676964,-1.032018348,,0,,,,,,,,,,,,,
,19146250,0,2045,0,1.803,25.5,19.14625,9.8112072,1.000123058,,-2.712112708,1.802817287,,0,,,,,,,,,,,,,
,19212500,0,2071,0,-0.15,25.5,19.2125,9.8112072,1.000123058,,23.4779121,-0.15036517,,0,,,,,,,,,,,,,
,19278750,0,2075,0,0.621,25.5,19.27875,9.8112072,1.000123058,,27.30141348,0.621424863,,0,,,,,,,,,,,,,
,19345000,0,2053,0,0.816,25.5,19.345,9.8112072,1.000123058,,5.351170759,0.815741154,,0,,,,,,,,,,,,,
,19411250,0,2059,0,-0.326,25.5,19.41125,9.8112072,1.000123058,,10.95051437,-0.326400687,,0,,,,,,,,,,,,,
,19477500,0,2071,0,-1.6,25.5,19.4775,9.8112072,1.000123058,,23.67199884,-1.600288626,,0,,,,,,,,,,,,,
,19543750,0,2034,0,1.262,25.5,19.54375,9.8112072,1.000123058,,-13.93122475,1.262113001,,0,,,,,,,,,,,,,
,19610000,0,2022,0,3.097,25.5,19.61,9.8112072,1.000123058,,-25.88280334,3.097132694,,0,,,,,,,,,,,,,
,19676250,0,2056,0,-3.948,25.5,19.67625,9.8112072,1.000123058,,8.742411599,-3.948063909,,0,,,,,,,,,,,,,
,19742500,0,2049,0,5.783,25.5,19.7425,9.8112072,1.000123058,,1.629455948,5.782668834,,0,,,,,,,,,,,,,
,19808750,0,2072,0,0.286,25.5,19.80875,9.8112072,1.000123058,,23.97170848,0.285932373,,0,,,,,,,,,,,,,
,19875000,0,2078,0,1.08,25.5,19.875,9.8112072,1.000123058,,30.59949867,1.080439538,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,19941250,0,13253,0,1.288,25.5,19.94125,63.3005592,6.452656391,,38.41845832,0.903831752,,0.384,0.09625,1739.591482,207.679,0,207.679,175.59,0,175.59,11.308,0,11.308,0.010113,0.384
,20007500,0,12232,0,4.745,25.5,20.0075,58.6151736,5.97504318,,-3.916068428,2.472695089,,2.272,0.1925,1605.439607,192.307,0,192.307,160.218,0,160.218,27.46,0,27.46,0.024557,2.272
,20073750,0,12515,0,5.074,25.5,20.07375,59.9950032,6.115698593,,-9.639887297,-0.595821048,,5.67,0.28875,1637.949246,196.834,0,196.834,164.745,0,164.745,43.037,0,43.037,0.038488,5.67
,20140000,0,12908,0,12.269,25.5,20.14,61.8234984,6.302089541,,1.539621462,1.674303293,,10.595,0.385,1682.529077,202.833,0,202.833,170.744,0,170.744,59.186,0,59.186,0.05293,10.595
,20206250,0,13302,0,15.391,25.5,20.20625,63.6577848,6.489070826,,12.5383726,-1.711311837,,17.102,0.48125,1727.108909,208.851,0,208.851,176.762,0,176.762,75.913,0,75.913,0.067891,17.102
,20272500,0,13686,0,27.403,25.5,20.2725,65.4966432,6.676518165,,13.31438842,2.155479101,,25.248,0.5775,1771.688741,214.884,0,214.884,182.795,0,182.795,93.221,0,93.221,0.083372,25.248
,20338750,0,13921,0,33.458,25.5,20.33875,66.6740856,6.796542875,,2.430209207,-1.628323453,,35.086,0.67375,1797.898496,218.747,0,218.747,186.658,0,186.658,111.028,0,111.028,0.099301,35.086
,20405000,0,14134,0,45.883,25.5,20.405,67.6482264,6.89584367,,12.30909083,-0.770409153,,46.653,0.77,1818.503821,221.943,0,221.943,189.854,0,189.854,129.149,0,129.149,0.115513,46.653
,20471250,0,14336,0,58.606,25.5,20.47125,68.6208432,6.994989113,,10.92323266,-1.374098076,,59.98,0.86625,1839.109146,225.134,0,225.134,193.045,0,193.045,147.578,0,147.578,0.132002,59.98
,20537500,0,14535,0,74.683,25.5,20.5375,69.591936,7.093979205,,6.720324454,-0.412433684,,75.095,0.9625,1859.714472,228.32,0,228.32,196.231,0,196.231,166.314,0,166.314,0.148768,75.095
,20603750,0,14732,0,92.656,25.5,20.60375,70.5612,7.192782875,,2.069390963,0.627366698,,92.029,1.05875,1880.319797,231.5,0,231.5,199.411,0,199.411,185.357,0,185.357,0.165811,92.029
,20670000,0,14945,0,110.632,25.5,20.67,71.5280256,7.291337982,,12.50090047,-0.178472463,,110.81,1.155,1900.925122,234.672,0,234.672,202.584,0,202.584,204.705,0,204.705,0.183131,110.81
,20736250,0,15109,0,130.581,25.5,20.73625,72.4009728,7.380323425,,-5.827710108,-0.887285494,,131.468,1.25125,1918.942081,237.536,0,237.536,205.448,0,205.448,224.352,0,224.352,0.200722,131.468
,20802500,0,15299,0,152.309,25.5,20.8025,73.1187768,7.453494067,,34.94628417,-1.720924855,,154.03,1.3475,1932.674848,239.891,0,239.891,207.803,0,207.803,244.241,0,244.241,0.218533,154.03
,20868750,0,15397,0,178.607,25.5,20.86875,73.8326184,7.526260795,,-16.04224555,0.090058618,,178.517,1.44375,1946.407615,242.233,0,242.233,210.144,0,210.144,264.357,0,264.357,0.236551,178.517
,20935000,0,15572,0,204.082,25.5,20.935,74.5415832,7.598530398,,10.36320567,-0.869464435,,204.951,1.54,1960.140383,244.559,0,244.559,212.47,0,212.47,284.696,0,284.696,0.254775,204.951
,21001250,0,15704,0,233.988,25.5,21.00125,75.2456712,7.670302875,,-3.947250528,0.633665239,,233.354,1.63625,1973.87315,246.869,0,246.869,214.78,0,214.78,305.259,0,305.259,0.273203,233.354
,21067500,0,15847,0,263.005,25.5,21.0675,75.9445776,7.741547156,,-7.186347326,-0.741314679,,263.746,1.7325,1987.605917,249.162,0,249.162,217.074,0,217.074,326.044,0,326.044,0.291836,263.746
,21133750,0,15996,0,295.07,25.5,21.13375,76.6379976,7.812232171,,-2.597953421,-1.079872165,,296.15,1.82875,2001.338684,251.437,0,251.437,219.349,0,219.349,347.048,0,347.048,0.310671,296.15
,21200000,0,16126,0,328.826,25.5,21.2,77.3259312,7.88235792,,-16.52576413,-1.761485094,,330.587,1.925,2015.071451,253.694,0,253.694,221.606,0,221.606,368.271,0,368.271,0.329708,330.587
,21266250,0,16208,0,365.694,25.5,21.26625,77.6109192,7.911408685,,5.65564296,-1.382209535,,367.076,2.02125,2018.674262,254.629,0,254.629,222.542,0,222.542,389.677,0,389.677,0.348916,367.076
,21332500,0,16162,0,405.956,25.5,21.3325,77.4920472,7.899291254,,-15.30129723,0.330497054,,405.626,2.1175,2012.199603,254.239,0,254.239,222.151,0,222.151,411.078,0,411.078,0.368127,405.626
,21398750,0,16142,0,445.93,25.5,21.39875,77.3622024,7.886055291,,-8.134563802,-0.304059825,,446.234,2.21375,2005.724945,253.813,0,253.813,221.725,0,221.725,432.44,0,432.44,0.387311,446.234
,21465000,0,16140,0,488.675,25.5,21.465,77.2216896,7.871731865,,18.9682531,-0.22120302,,488.896,2.31,1999.250286,253.352,0,253.352,221.264,0,221.264,453.759,0,453.759,0.406465,488.896
,21531250,0,16094,0,535.14,25.5,21.53125,77.0708136,7.856352049,,5.177305928,1.533379409,,533.607,2.40625,1992.775627,252.857,0,252.857,220.769,0,220.769,475.032,0,475.032,0.425586,533.607
,21597500,0,16061,0,578.65,25.5,21.5975,76.9092696,7.839884771,,5.865764453,-1.713714775,,580.364,2.5025,1986.300969,252.327,0,252.327,220.24,0,220.24,496.255,0,496.255,0.444671,580.364
,21663750,0,16014,0,627.725,25.5,21.66375,76.7376672,7.822392171,,-6.24754824,-1.435969248,,629.161,2.59875,1979.82631,251.764,0,251.764,219.676,0,219.676,517.426,0,517.426,0.463719,629.161
,21730000,0,15982,0,678.981,25.5,21.73,76.5553968,7.80381211,,0.365216334,-1.012230591,,679.993,2.695,1973.351651,251.166,0,251.166,219.079,0,219.079,538.541,0,538.541,0.482727,679.993
,21796250,0,15886,0,734.007,25.5,21.79625,76.064364,7.753757798,,6.426227739,1.152656195,,732.854,2.79125,1959.778016,249.555,0,249.555,217.468,0,217.468,559.572,0,559.572,0.50167,732.854
,21862500,0,15682,0,784.675,25.5,21.8625,75.2761512,7.673409908,,-32.31917378,-3.053581682,,787.729,2.8875,1939.429721,246.969,0,246.969,214.883,0,214.883,580.378,0,580.378,0.520421,787.729
,21928750,0,15542,0,848.23,25.5,21.92875,74.4760512,7.591850275,,-5.368474833,3.635494958,,844.595,2.98375,1919.081426,244.344,0,244.344,212.257,0,212.257,600.933,0,600.933,0.538958,844.595
,21995000,0,15380,0,897.219,25.5,21.995,73.6637592,7.509047829,,2.417870558,-6.206714252,,903.426,3.08,1898.733132,241.679,0,241.679,209.593,0,209.593,621.233,0,621.233,0.557278,903.426
,22061250,0,15201,0,965.588,25.5,22.06125,72.8401896,7.42509578,,-5.582979298,1.389392074,,964.199,3.17625,1878.384837,238.977,0,238.977,206.891,0,206.891,641.275,0,641.275,0.575377,964.199
,22127500,0,15046,0,1028.819,25.5,22.1275,72.0053424,7.339994128,,14.28898993,1.930613291,,1026.888,3.2725,1858.036543,236.238,0,236.238,204.152,0,204.152,661.055,0,661.055,0.593252,1026.888
,22193750,0,14853,0,1091.26,25.5,22.19375,71.1598272,7.253805015,,-2.222169232,-0.207535097,,1091.468,3.36875,1837.688248,233.464,0,233.464,201.378,0,201.378,680.569,0,680.569,0.610902,1091.468
,22260000,0,14522,0,1159.019,25.5,22.26,69.5770008,7.092456758,,-3.331308486,1.107629348,,1157.911,3.465,1800.605671,228.271,0,228.271,196.185,0,196.185,699.721,0,699.721,0.628237,1157.911
,22326250,0,14140,0,1228.7,25.5,22.32625,67.8125136,6.912590581,,-16.67083595,2.529785227,,1226.17,3.56125,1759.6077,222.482,0,222.482,190.396,0,190.396,718.322,0,718.322,0.645089,1226.17
,22392500,0,13762,0,1294.687,25.5,22.3925,66.0367488,6.731574801,,-23.66748508,-1.50649109,,1296.193,3.6575,1718.609729,216.656,0,216.656,184.571,0,184.571,736.364,0,736.364,0.661452,1296.193
,22458750,0,13414,0,1366.978,25.5,22.45875,64.2506208,6.54950263,,1.236497668,-0.94554813,,1367.924,3.75375,1677.611759,210.796,0,210.796,178.711,0,178.711,753.843,0,753.843,0.677321,1367.924
,22525000,0,13110,0,1439.995,25.5,22.525,62.8046496,6.402104954,,-0.981062232,-1.315793861,,1441.311,3.85,1644.973462,206.052,0,206.052,173.968,0,173.968,770.78,0,770.78,0.692714,1441.311
,22591250,0,12935,0,1519.349,25.5,22.59125,61.8884208,6.308707523,,15.41416777,3.038544447,,1516.31,3.94625,1625.149663,203.046,0,203.046,170.961,0,170.961,787.378,0,787.378,0.707815,1516.31
,22657500,0,12753,0,1595.28,25.5,22.6575,60.9657912,6.214657615,,25.85906864,2.386529006,,1592.893,4.0425,1605.325865,200.019,0,200.019,167.935,0,167.935,803.686,0,803.686,0.722666,1592.893
,22723750,0,12532,0,1669.861,25.5,22.72375,60.0373704,6.12001737,,-1.53786118,-1.169561727,,1671.031,4.13875,1585.502067,196.973,0,196.973,164.889,0,164.889,819.701,0,819.701,0.737267,1671.031
,22790000,0,12352,0,1748.777,25.5,22.79,59.1034632,6.024817859,,14.07653081,-1.919405156,,1750.696,4.235,1565.678269,193.909,0,193.909,161.826,0,161.826,835.422,0,835.422,0.751615,1750.696
,22856250,0,11063,0,1833.269,25.5,22.85625,53.0431248,5.407046361,,-10.60674497,1.417518417,,1831.851,4.33125,1429.031786,174.026,0,174.026,141.943,0,141.943,850.407,0,850.407,0.765311,1831.851
,22922500,0,5828,0,1914.118,25.5,22.9225,27.8212296,2.836007095,,19.89128223,-0.179829319,,1914.298,4.4275,856.228654,91.277,0,91.277,59.194,0,59.194,861.327,0,861.327,0.775361,1914.298
,22988750,0,-565,0,1993.553,25.5,22.98875,-2.6697432,-0.272145076,,-7.099925187,-3.713223353,,1997.266,4.52375,161.572812,8.759,0,-8.759,40.842,0,-40.842,861.096,0,861.096,0.775376,1997.266
,23055000,0,-2018,0,2082.535,25.5,23.055,-9.6374712,-0.982412966,,-5.122060018,2.639438944,,2079.896,4.62,0,31.619,0,-31.619,63.702,0,-63.702,855.613,0,855.613,0.77066,2079.896
,23121250,0,-1972,0,2162.388,25.5,23.12125,-9.4847664,-0.966846728,,9.017528332,0.438214356,,2161.95,4.71625,0,31.118,0,-31.118,63.201,0,-63.201,849.506,0,849.506,0.765378,2161.95
,23187500,0,-1932,0,2244.644,25.5,23.1875,-9.3348048,-0.951560122,,17.51443584,1.223652157,,2243.42,4.8125,0,30.626,0,-30.626,62.708,0,-62.708,843.447,0,843.447,0.760134,2243.42
,23253750,0,-1897,0,2324.693,25.5,23.25375,-9.1872816,-0.93652208,,21.29144268,0.385286981,,2324.308,4.90875,0,30.142,0,-30.142,62.224,0,-62.224,837.435,0,837.435,0.754929,2324.308
,23320000,0,-1891,0,2407.774,25.5,23.32,-9.0425016,-0.92176367,,-2.543441104,3.154402654,,2404.62,5.005,0,29.667,0,-29.667,61.748,0,-61.748,831.469,0,831.469,0.749761,2404.62
,23386250,0,-1822,0,2485.318,25.5,23.38625,-8.8998552,-0.907222752,,36.76155392,0.958055987,,2484.36,5.10125,0,29.199,0,-29.199,61.281,0,-61.281,825.549,0,825.549,0.744629,2484.36
,23452500,0,-1822,0,2562.98,25.5,23.4525,-8.759952,-0.892961468,,7.061672834,-0.551727184,,2563.532,5.1975,0,28.74,0,-28.74,60.821,0,-60.821,819.673,0,819.673,0.739533,2563.532
,23518750,0,-1816,0,2642.454,25.5,23.51875,-8.6224872,-0.878948746,,-15.82193359,0.313272552,,2642.141,5.29375,0,28.289,0,-28.289,60.37,0,-60.37,813.841,0,813.841,0.734473,2642.141
,23585000,0,-1766,0,2718.802,25.5,23.585,-8.487156,-0.865153517,,6.118600532,-1.388639017,,2720.191,5.39,0,27.845,0,-27.845,59.926,0,-59.926,808.052,0,808.052,0.729447,2720.191
,23651250,0,-1764,0,2796.894,25.5,23.65125,-8.3542632,-0.85160685,,-19.19809424,-0.79092849,,2797.685,5.48625,0,27.409,0,-27.409,59.489,0,-59.489,802.306,0,802.306,0.724456,2797.685
,23717500,0,-1698,0,2875.735,25.5,23.7175,-8.223504,-0.838277676,,19.20477031,1.106095708,,2874.629,5.5825,0,26.98,0,-26.98,59.06,0,-59.06,796.601,0,796.601,0.719498,2874.629
,23783750,0,-1667,0,2952.847,25.5,23.78375,-8.0948784,-0.825165994,,23.78857864,1.821731657,,2951.025,5.67875,0,26.558,0,-26.558,58.638,0,-58.638,790.937,0,790.937,0.714573,2951.025
,23850000,0,-1667,0,3025.431,25.5,23.85,-7.9683864,-0.812271804,,-2.627620301,-1.447184456,,3026.878,5.775,0,26.143,0,-26.143,58.222,0,-58.222,785.314,0,785.314,0.709681,3026.878
,23916250,0,-1614,0,3099.632,25.5,23.91625,-7.844028,-0.799595107,,23.85226217,-2.559833982,,3102.192,5.87125,0,25.735,0,-25.735,57.814,0,-57.814,779.73,0,779.73,0.70482,3102.192
,23982500,0,-1630,0,3176.1,25.5,23.9825,-7.7214984,-0.787104832,,-17.0772645,-0.87110322,,3176.971,5.9675,0,25.333,0,-25.333,57.413,0,-57.413,774.185,0,774.185,0.699991,3176.971
,24048750,0,-1568,0,3251.54,25.5,24.04875,-7.6014072,-0.774863119,,19.68774081,0.322942303,,3251.217,6.06375,0,24.939,0,-24.939,57.018,0,-57.018,768.678,0,768.678,0.695193,3251.217
,24115000,0,-1549,0,3322.531,25.5,24.115,-7.48284,-0.762776758,,13.65065165,-2.404055059,,3324.935,6.16,0,24.55,0,-24.55,56.629,0,-56.629,763.209,0,763.209,0.690425,3324.935
,24181250,0,-1522,0,3397.09,25.5,24.18125,-7.3664064,-0.75090789,,16.8567269,-1.038602867,,3398.129,6.25625,0,24.168,0,-24.168,56.247,0,-56.247,757.777,0,757.777,0.685687,3398.129
,24247500,0,-1506,0,3474.662,25.5,24.2475,-7.2521064,-0.739256514,,8.167870431,3.859957199,,3470.802,6.3525,0,23.793,0,-23.793,55.871,0,-55.871,752.382,0,752.382,0.680979,3470.802
,24313750,0,-1475,0,3541.387,25.5,24.31375,-7.1393304,-0.727760489,,16.4204658,-1.569503212,,3542.957,6.44875,0,23.423,0,-23.423,55.501,0,-55.501,747.022,0,747.022,0.676299,3542.957
,24380000,0,-1475,0,3614.925,25.5,24.38,-7.0283832,-0.716450887,,-7.249950307,0.327228974,,3614.598,6.545,0,23.059,0,-23.059,55.137,0,-55.137,741.698,0,741.698,0.671648,3614.598
,24446250,0,-1455,0,3687.552,25.5,24.44625,-6.9192648,-0.705327706,,-10.44305368,1.823252193,,3685.729,6.64125,0,22.701,0,-22.701,54.779,0,-54.779,736.409,0,736.409,0.667025,3685.729
,24512500,0,-1408,0,3757.255,25.5,24.5125,-6.8119752,-0.694390948,,14.24715375,0.904306349,,3756.351,6.7375,0,22.349,0,-22.349,54.426,0,-54.426,731.154,0,731.154,0.662429,3756.351
